Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13
3031.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.07723577235772358,,XS,34.3,,,,,,,,,
3213.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.05203252032520325,,XS,29.7,,,,,,,,,
3393.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.18211382113821137,,XS,29.5,,,,,,,,,
3574.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.14796747967479673,,XS,36.4,,,,,,,,,
3742.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.11951219512195121,,XS,38.9,,,,,,,,,
3838.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.2008130081300813,,XS,26.4,,,,,,,,,
3934.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1959349593495935,,XS,37.4,,,,,,,,,
4030.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.25203252032520324,,XS,38.4,,,,,,,,,
4216.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.29918699186991865,,XS,41.2,,,,,,,,,
4312.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.2,,XS,31.2,,,,,,,,,
350.8866,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,0.0,5.2054794520547945e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in February",333.0,,2.0,,,,,,,,,,,
449.07863,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,3.0136986301369862e-05,2.7397260273972603e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in February",333.0,,2.0,,,,,,,,,,,
501.66599,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,2.7397260273972603e-05,1.9178082191780822e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
549.66101,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,0.00021643835616438355,2.7397260273972603e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in February",333.0,,2.0,,,,,,,,,,,
550.02318,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,7.671232876712329e-05,1.6438356164383563e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
601.61094,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,0.0001726027397260274,1.3698630136986302e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
624.89135,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,0.00021917808219178083,7.945205479452055e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in February",333.0,,2.0,,,,,,,,,,,
650.86632,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,0.00011506849315068494,3.8356164383561644e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
699.81747,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,3.8356164383561644e-05,0.0,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
747.71107,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,5.479452054794521e-05,2.4657534246575342e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in February",333.0,,2.0,,,,,,,,,,,
750.07243,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,4.657534246575343e-05,1.9178082191780822e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
848.1196,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,6.575342465753425e-05,2.1917808219178083e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
978.51596,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,7.123287671232876e-05,2.7397260273972603e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in February",333.0,,2.0,,,,,,,,,,,
999.02938,"Troy et al, 1997",T97,22.75,-158.0,Calcite crystal,Calcite,0.00010136986301369863,4.1095890410958905e-05,False,False,3.0,False,1993.0,"based on surface roughness, cm big pieces, deployed in June",333.0,,6.0,,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.27,9.0,S,,,,,,,,,,
1934.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.62,9.0,S,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.42,9.0,S,,,,,,,,,,
2472.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.28,9.0,S,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.21,9.0,S,,,,,,,,,,
3010.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.29,9.0,S,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.35,9.0,S,,,,,,,,,,
3381.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.24,9.0,S,,,,,,,,,,
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.15,9.0,S,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.25,9.0,S,,,,,,,,,,
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.25,9.0,S,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.31,9.0,S,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.23,9.0,S,,,,,,,,,,
3929.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.46,9.0,S,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.41,9.0,S,,,,,,,,,,
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.37,9.0,S,,,,,,,,,,
4253.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.24,9.0,S,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.7,9.0,S,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.32,9.0,S,,,,,,,,,,
4576.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.45,9.0,S,,,,,,,,,,
4664.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.24,9.0,S,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.4,9.0,S,,,,,,,,,,
4898.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.57,9.0,S,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.55,9.0,S,,,,,,,,,,
5059.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.33,9.0,S,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.34,9.0,S,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.64,9.0,S,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.69,9.0,S,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.23,9.0,L,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.16,9.0,L,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.06,9.0,L,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.12,9.0,L,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.17,9.0,L,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.2,9.0,L,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.13,9.0,L,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.1,9.0,L,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.32,9.0,L,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.03,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.03,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.03,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.09,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.02,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.12,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.17,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.14,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.15,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.17,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.11,9.0,XL,,,,,,,,,,
2472.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.1,9.0,XL,,,,,,,,,,
3010.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.07,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
3381.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.0,9.0,XL,,,,,,,,,,
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.03,9.0,XL,,,,,,,,,,
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.14,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
4253.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,
4576.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.08,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.15,9.0,XL,,,,,,,,,,
4898.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,
5059.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.14,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.18,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.21,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.14,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,True,23.0,False,2001.0,XL: 425-500 um,63.0,0.12,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,True,23.0,False,2001.0,XL: 425-500 um,63.0,0.24,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.14,9.0,S,,,,,,,,,,
1934.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.17,9.0,S,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.16,9.0,S,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.44,9.0,S,,,,,,,,,,
2472.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.17,9.0,S,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.37,9.0,S,,,,,,,,,,
3010.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.15,9.0,S,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.16,9.0,S,,,,,,,,,,
3381.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.18,9.0,S,,,,,,,,,,
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.16,9.0,S,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.18,9.0,S,,,,,,,,,,
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.28,9.0,S,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.1,9.0,S,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.18,9.0,S,,,,,,,,,,
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.23,9.0,S,,,,,,,,,,
4253.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.21,9.0,S,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.46,9.0,S,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.32,9.0,S,,,,,,,,,,
4576.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.36,9.0,S,,,,,,,,,,
4664.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.29,9.0,S,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.44,9.0,S,,,,,,,,,,
4898.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.28,9.0,S,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.27,9.0,S,,,,,,,,,,
5059.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.37,9.0,S,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.33,9.0,S,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.42,9.0,S,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.28,9.0,S,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.06,9.0,L,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.09,9.0,L,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.04,9.0,L,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.14,9.0,L,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.08,9.0,L,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.07,9.0,L,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.09,9.0,L,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.1,9.0,L,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.15,9.0,L,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.25,9.0,L,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.01,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.04,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.0,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.04,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.03,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.12,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.02,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.1,9.0,XL,,,,,,,,,,
