Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13,Pressure,Temp_woa,Temp_SD_woa,Sal_woa,Sal_SD_woa,Doxy_woa,Doxy_SD_woa,PO4_woa,SiOH4_woa
3759.12409,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,False,False,121.0,True,1967.0,"sample from sediments, bleached",62.0,0.1079890082644628,,,,,,,,,,,,,3815.9750064000887,1.4620724491120873,0.05372629314661026,34.68331393743983,0.0035629314370453358,148.47342474938458,1.733134150505066,2.5132223737069586,149.24700048923913
4756.691,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,False,False,121.0,True,1967.0,"sample from sediments, bleached",62.0,0.266666694214876,,,,,,,,,,,,,4839.740001945771,1.435026377519008,0.05372629314661026,34.69594576897135,0.0035629314370453358,170.29045570470964,1.733134150505066,2.537121315570215,139.05685792092277
5243.309,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,False,False,121.0,True,1967.0,"sample from sediments, bleached",62.0,0.456198347107438,,,,,,,,,,,,,5340.776386297649,1.4545899629592896,0.05372629314661026,34.699188232421875,0.0035629314370453358,174.44610595703125,1.733134150505066,2.5195515155792236,136.93426513671875
243.309,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.0,,,,,,,,,,,,,244.93242459151483,15.663024416515107,1.4048846996435227,34.55566113007184,0.14037521899064717,181.62823259351063,2.215980577602952,0.679352818706006,8.273944221566564
742.09246,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.0110192561983471,,,,,,,,,,,,,747.9488763006005,5.2483442109407825,0.18192730239801472,34.42778050453443,0.022095354000542255,43.476566137397704,6.191386898859888,2.959089546869789,81.00295987313002
997.56691,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,-0.0022038842975206,,,,,,,,,,,,,1006.0599633858697,4.277402140350979,0.1355868932597552,34.52067645577118,0.00920989212017666,55.50418883633168,2.677375336236096,2.9084280569424026,98.58207609375224
1240.87591,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.0066115702479338,,,,,,,,,,,,,1252.1734746872853,3.5410821244148654,0.10360047501756642,34.55411576985164,0.005039741970641449,63.57937912384111,2.723639056034199,2.949470117253403,113.81514922448727
1496.35036,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.0198347107438016,,,,,,,,,,,,,1510.8994499033756,2.894514411694991,0.11560912459138349,34.584614249925394,0.0054232007480109505,75.9289984071682,2.2367605652219513,2.9171305462436634,127.56870613132438
1751.82482,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.0154270247933884,,,,,,,,,,,,,1769.9383589526249,2.4337635219920077,0.062069610714811756,34.60885613262645,0.003700286690398705,87.48053415230397,2.6303682032151907,2.8278407203530316,137.2259420341785
2238.44282,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.0308539669421487,,,,,,,,,,,,,2264.2065249160387,1.9325310497829093,0.05372629314661026,34.650828833300615,0.0035629314370453358,108.65835007317068,1.733134150505066,2.808598327821566,148.0830575664237
2737.22628,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.0308539669421487,,,,,,,,,,,,,2771.9945287963988,1.6611467551708043,0.05372629314661026,34.661234417287275,0.0035629314370453358,124.46390023204788,1.733134150505066,2.686267993686381,152.2810050633532
3248.17518,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.1057851239669421,,,,,,,,,,,,,3293.377844113088,1.5159384626852404,0.05372629314661026,34.67478949989575,0.0035629314370453358,137.39155881230252,1.733134150505066,2.590614282289107,152.5504362115156
3746.95864,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.1234159504132231,,,,,,,,,,,,,3803.518195603888,1.462474202304946,0.05372629314661026,34.683079736225686,0.0035629314370453358,148.16303021978467,1.733134150505066,2.514254760802446,149.36894099962774
4744.52555,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.1410468595041322,,,,,,,,,,,,,4827.227778492562,1.436823497977644,0.05372629314661026,34.69578474258813,0.0035629314370453358,169.93341559625543,1.733134150505066,2.540401684870335,139.227515639262
5243.309,"Berger, 1967",B67,18.82,-168.51,Foraminifera,Calcite,,,True,False,121.0,True,1967.0,"sample from sediments, untreated",62.0,0.2887052066115702,,,,,,,,,,,,,5340.776386297649,1.4545899629592896,0.05372629314661026,34.699188232421875,0.0035629314370453358,174.44610595703125,1.733134150505066,2.5195515155792236,136.93426513671875
1998.092496575165,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0028847723027652,2.0,L,,,,,,,,,,,2020.4984660191878,3.6082014923586034,0.07876910777016888,34.98350648284098,0.02337495913450241,263.6483534580931,4.018101656592526,1.2215268439481406,16.39082592575059
2008.1589123762287,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0095788503241686,2.0,L,,,,,,,,,,,2030.7263822790583,3.598082122886099,0.07846016775382064,34.98345463926039,0.023393149282853715,263.6496764521691,3.960585237306749,1.2215062305283337,16.470808777803487
2521.520106820192,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0660846603705592,2.0,L,,,,,,,,,,,2552.9606483072275,3.1081453283526366,0.07712226270118643,34.956735774118194,0.01180380168425483,264.3628288694557,3.420566062496991,1.243921683676103,20.83541016623889
2523.158825671528,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0416885704912783,2.0,L,,,,,,,,,,,2554.6296856368313,3.1067562971767178,0.07720649309472122,34.956675523762016,0.011839761870465926,264.38324190226626,3.4235528528231036,1.243978800991333,20.846528946821277
3489.092548597985,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0055367484216774,2.0,L,,,,,,,,,,,3540.624018915723,2.475094297524427,0.05984668067025032,34.91492712456343,0.007030027178225269,268.1850981089497,2.9278271525734163,1.236906800266905,25.546229013260405
3494.47691053809,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0193116311862319,2.0,L,,,,,,,,,,,3546.1323856894373,2.4729156895247764,0.05975277676548597,34.91476913298104,0.006983499657625242,268.1597408739871,2.9290211441931446,1.236992007646722,25.582351961475595
4420.170981670627,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0220975838844228,2.0,L,,,,,,,,,,,4495.1305963263485,2.3157019778264063,0.04856395721435547,34.8978037288612,0.004872108809649944,267.7504317371479,3.1380450042577763,1.2889610783715302,32.56899143505172
4439.185322628194,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0590950737239384,2.0,L,,,,,,,,,,,4514.664750073422,2.31517887798492,0.04856395721435547,34.897473863467994,0.004872108809649944,267.6389205374838,3.10719994251451,1.2904049001149132,32.71098510148845
5213.831133924082,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0492197645860468,2.0,L,,,,,,,,,,,5311.880888830038,2.242451885710346,0.04856395721435547,34.87370984671409,0.004872108809649944,258.52759739087713,2.6505417596658867,1.3915809143342384,43.95919990903242
5215.313784313386,"Milliman, 1977",M77,23.3,-70.5,Foraminifera,Calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0688953179698937,2.0,L,,,,,,,,,,,5313.409333017041,2.242189079355498,0.04856395721435547,34.873657395561025,0.004872108809649944,258.5081753661823,2.6491357910720863,1.3919485880219964,43.98533537374755
476.8151629181334,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0021863837512064,2.0,L,,,,,,,,,,,480.4022716556826,16.084141588278722,0.7176048118031345,36.19671414225598,0.126239596192612,186.148259456268,7.948800116556385,0.7097062297660147,3.4035319290861534
993.9740232715416,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0091132579564628,2.0,L,,,,,,,,,,,1002.7058416703028,6.69600939644192,0.23589577917586135,35.04677917642583,0.022272540303602463,185.65553977870462,11.467421007782317,1.535114652721208,16.05941711285294
2005.0375431355887,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0142993868196026,2.0,L,,,,,,,,,,,2027.5548838349569,3.6012257603486817,0.07872142476075442,34.98349033825245,0.023433587525669788,263.64992849190054,3.9752680282040194,1.2214724701948252,16.44570475583973
2006.338113652523,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0123324966131718,2.0,L,,,,,,,,,,,2028.876335889921,3.599916407663066,0.07862661117770564,34.9834774203905,0.023418964241291116,263.64983767112795,3.96902944423037,1.2214846849339691,16.45613774366095
2510.049074860839,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0176792073337449,2.0,L,,,,,,,,,,,2541.2777413454082,3.1179294595706923,0.07649930300528246,34.95717428842671,0.011554796304347963,264.23313871325524,3.404676454064714,1.2435391518202283,20.756053867168696
2511.271611146756,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.037748138758878,2.0,L,,,,,,,,,,,2542.5228288894355,3.116881283785721,0.07656870044154604,34.95712598888479,0.011581085948394973,264.2456743582556,3.40589967122378,1.2435783308466801,20.764643330368752
3514.089513933446,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0334865433116112,2.0,L,,,,,,,,,,,3566.1978133834823,2.465143392195563,0.05994126423030793,34.91423213069413,0.006811356997989082,268.05015957273224,2.9269985294538965,1.2372751916130529,25.72155557179941
3536.823486569441,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0429409189415565,2.0,L,,,,,,,,,,,3589.458906369187,2.4564551775732886,0.06098203836314665,34.913666748751325,0.006613977977436165,267.85893202092825,2.9154845847713435,1.2375964213572035,25.906992686572604
3998.7341113635184,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0895856726776383,2.0,L,,,,,,,,,,,4062.596245989201,2.340774409103442,0.04856395721435547,34.903828900822674,0.004872051862271691,268.8334259729828,3.143174912735487,1.2597157073410472,29.490827674995533
4016.343836162797,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.084871787501743,2.0,L,,,,,,,,,,,4080.6534034797683,2.3384161636103777,0.04856395721435547,34.90356359699523,0.004872108809649944,268.7524342924075,3.1638825723783865,1.2610178264450334,29.630706545167513
4418.818388333016,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.1118143825758232,2.0,L,,,,,,,,,,,4493.74108860768,2.3157402929494775,0.04856395721435547,34.89782526525569,0.004872108809649944,267.75832077812,3.1396923356885464,1.2888573610039233,32.55882895463078
5226.446667938336,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.1397299706795582,2.0,L,,,,,,,,,,,5324.886386997936,2.2395920766869426,0.04856395721435547,34.87326819151616,0.004872108809649944,258.37111506373867,2.6372233817765163,1.3953154412678421,44.20370327526463
5231.857041288779,"Milliman, 1977",M77,23.3,-70.5,Aragonite ooids,Aragonite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, ",40.0,0.2192189402975183,2.0,L,,,,,,,,,,,5330.464221541773,2.237979507253978,0.04856395721435547,34.873080788363204,0.004872108809649944,258.3090430867424,2.6307813863818814,1.397290118282153,44.32246468738395
996.8352784087951,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.004786099502315,2.0,L,,,,,,,,,,,1005.5991705320855,6.669262889195743,0.23426770992381826,35.04665884750981,0.022372937943785295,186.34945494731187,11.509555868903814,1.5328837539918907,16.042608066838806
1009.7629493471136,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0071530190695706,2.0,L,,,,,,,,,,,1018.6722501185661,6.552705943830826,0.22305284773117823,35.04677724572056,0.02219941729325497,188.57330661730316,11.601184644981373,1.5220176574120163,15.963615724972554
1996.531811954844,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0052450405504822,2.0,L,,,,,,,,,,,2018.9127857147248,3.6097598549933148,0.0785034453050979,34.98349218745123,0.023186946950951193,263.64447956543,4.041380124585169,1.2216960053042345,16.378946223342055
2513.092409870463,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0349944924698748,2.0,L,,,,,,,,,,,2544.3772276518075,3.115322678156329,0.07667065828756667,34.95705479797213,0.01162035749226699,264.2649717559492,3.4079458113634873,1.2436374324424644,20.77737622156822
2517.5143496280366,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.02830706576801,2.0,L,,,,,,,,,,,2548.880832553775,3.111549502402931,0.07691160918389534,34.95688538262115,0.01171628234534416,264.31470396097734,3.41396036056183,1.2437844939746459,20.80800726824313
3513.1270917509155,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0130242338451919,2.0,L,,,,,,,,,,,3565.2131288239116,2.4655185420157153,0.059913335167939806,34.91425719370823,0.006819773550779815,268.0570099590602,2.9273075049260915,1.237261688461577,25.714230882561687
4003.910382020913,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0160040249985093,2.0,L,,,,,,,,,,,4067.903889077899,2.340097284142231,0.04856395721435547,34.90375889084393,0.004872108809649944,268.8094865369854,3.148521064102544,1.260077465092138,29.529513605567214
4014.7571401321375,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0215179688960543,2.0,L,,,,,,,,,,,4079.0263339151134,2.33863386043516,0.04856395721435547,34.90359044731061,0.004872108809649944,268.7596930534273,3.1617556932647224,1.2608928304291094,29.617213386420286
4428.754747082387,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0091161085219794,2.0,L,,,,,,,,,,,4503.948820295623,2.31546292085945,0.04856395721435547,34.89766060808008,0.004872108809649944,267.700306073815,3.1258052527111126,1.289615310575804,32.63320532658099
4437.520592366519,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0177770767498137,2.0,L,,,,,,,,,,,4512.954443770252,2.315223930072163,0.04856395721435547,34.89750447671568,0.004872108809649944,267.64877365566167,3.110417661683512,1.2902790376318474,32.698564782926205
5216.874468933706,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0665350497221767,2.0,L,,,,,,,,,,,5315.018232294185,2.2418900267648834,0.04856395721435547,34.873602374939765,0.004872108809649944,258.4880576393218,2.6476040457875674,1.3923574562088596,44.01363567543384
5219.13746163317,"Milliman, 1977",M77,23.3,-70.5,Mg-calcite ooids,Mg-calcite,,,True,False,121.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0850304689821652,2.0,L,,,,,,,,,,,5317.351155664365,2.2414169028830777,0.04856395721435547,34.87352290866716,0.004872108809649944,258.4594517285875,2.645294688518438,1.3929887488393544,44.05606748703838
1442.8614127727408,"Milliman, 1977",M77,23.1,-65.2,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0010354382847391,9.0,L,,,,,,,,,,,1457.0887058734781,4.539282888086939,0.0718810620253747,35.029085668589055,0.013666689269035104,245.5104122837895,6.221781071138522,1.2367083474112792,13.434650478349175
